Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Artwork frame material (product.metafields.shopify.artwork-frame-material),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
vermont-city,,,,,,,,,8x10,,,Natural Oak,,,,,vcm-s1p-8x10-na-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/aa4793f5-f39a-4fae-83b6-e0b3ff093fb9.preview.lg.jpg?v=1777679132,2,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/5ea4d834-a04f-4453-acc4-a5130d2faeff.preview.lg.jpg?v=1777679131,lb,,,,,,,,,
vermont-city,,,,,,,,,8x10,,,Black Oak,,,,,vcm-s1p-8x10-bl-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/5ea4d834-a04f-4453-acc4-a5130d2faeff.preview.lg.jpg?v=1777679131,3,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/4b75a456-6304-4f24-a565-7d001ba6d496.preview.lg.jpg?v=1777679132,lb,,,,,,,,,
vermont-city,,,,,,,,,12x18,,,Unframed,,,,,vcm-s1p-12x18-unf-am,196.496214684,,continue,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/1e28e15d-4558-4504-9122-e1a24c01a9ab.preview.lg.jpg?v=1777679132,4,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/aa4793f5-f39a-4fae-83b6-e0b3ff093fb9.preview.lg.jpg?v=1777679132,lb,,,,,,,,,
vermont-city,,,,,,,,,12x18,,,Natural Oak,,,,,vcm-s1p-12x18-na-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/c4154cf9-17db-4850-b46d-fb51d23488a3.preview.lg.jpg?v=1777679132,5,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/5ea4d834-a04f-4453-acc4-a5130d2faeff.preview.lg.jpg?v=1777679131,lb,,,,,,,,,
vermont-city,,,,,,,,,12x18,,,Black Oak,,,,,vcm-s1p-12x18-bl-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/e40dd122-71e6-479c-8912-9c9f09066e19.preview.lg.jpg?v=1777679131,6,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/4b75a456-6304-4f24-a565-7d001ba6d496.preview.lg.jpg?v=1777679132,lb,,,,,,,,,
vermont-city,,,,,,,,,16x24,,,Unframed,,,,,vcm-s1p-16x24-unf-am,221.398435797,,continue,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/8dbd34dd-c35a-43ab-a147-fb480193cbbf.preview.lg.jpg?v=1777679132,7,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/aa4793f5-f39a-4fae-83b6-e0b3ff093fb9.preview.lg.jpg?v=1777679132,lb,,,,,,,,,
vermont-city,,,,,,,,,16x24,,,Natural Oak,,,,,vcm-s1p-16x24-na-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/8b25885a-110c-4a7d-9173-b6ccfbca50f4.preview.lg.jpg?v=1777679132,8,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/5ea4d834-a04f-4453-acc4-a5130d2faeff.preview.lg.jpg?v=1777679131,lb,,,,,,,,,
vermont-city,,,,,,,,,16x24,,,Black Oak,,,,,vcm-s1p-16x24-bl-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/2bb9ae1a-ce0b-460a-a1ba-a4c40ad633fe.preview.lg.jpg?v=1777679132,9,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/4b75a456-6304-4f24-a565-7d001ba6d496.preview.lg.jpg?v=1777679132,lb,,,,,,,,,
vermont-city,,,,,,,,,24x36,,,Unframed,,,,,vcm-s1p-24x36-unf-am,326.631865637,,continue,manual,120.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/c19d785d-1752-4465-b3fe-8f4776d9a06c.preview.lg.jpg?v=1777679131,10,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/aa4793f5-f39a-4fae-83b6-e0b3ff093fb9.preview.lg.jpg?v=1777679132,lb,,,,,,,,,
vermont-city,,,,,,,,,24x36,,,Natural Oak,,,,,vcm-s1p-24x36-na-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/5ea4d834-a04f-4453-acc4-a5130d2faeff.preview.lg.jpg?v=1777679131,lb,,,,,,,,,
vermont-city,,,,,,,,,24x36,,,Black Oak,,,,,vcm-s1p-24x36-bl-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/4b75a456-6304-4f24-a565-7d001ba6d496.preview.lg.jpg?v=1777679132,lb,,,,,,,,,
philadelphia-marathon,Philadelphia Marathon Personalized Race Print,"<p><em>*Disclaimer: This artwork is an independent commemorative piece and is not affiliated with or endorsed by the Philadelphia Marathon.</em></p>
<p>Trackstar's Philadelphia Marathon print is a customizable print featuring your runner's name, official time, pace, and race-day weather.</p>
<p>This thoughtful and beautifully made race print is the best and easiest way to show your runner that you love them.</p>
<p>Each print is personalized with:</p>
<ul class=""nml__editor__content__bullet__list"">
<li class=""nml__editor__content__listItem"">
<p><span></span>The runner’s name, bib number, finish time, pace</p>
</li>
<li class=""nml__editor__content__listItem"">
<p><span></span>The official race date</p>
</li>
<li class=""nml__editor__content__listItem"">
<p><span></span>Actual race-day weather</p>
</li>
<li class=""nml__editor__content__listItem"">
<p><span></span>And a beautifully illustrated race course map</p>
</li>
</ul>",Artelo,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints","","personalized, YGroup_personalized",true,Size,8x10,,Frame,Unframed,,,,,7t8uyhi0h82-s1p-8x10-unf-am,96.932689469,,continue,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,1,"",false,,,,,,,,,,,,,,,'58,wood; metal,multicolor; blue,framed; modern; unframed,sports; art,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,true,,,true,,,active
philadelphia-marathon,,,,,,,,,8x10,,,Natural Oak,,,,,7t8uyhi0h82-s1p-8x10-na-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/917e3e96-5603-42ec-b896-55e3f9b212da.preview.lg.jpg?v=1761779260,2,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
philadelphia-marathon,,,,,,,,,8x10,,,Black Oak,,,,,7t8uyhi0h82-s1p-8x10-bl-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/50325f7c-ce76-423d-960d-7a19d67ebb83.preview.lg.jpg?v=1761779067,3,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
philadelphia-marathon,,,,,,,,,12x18,,,Unframed,,,,,7t8uyhi0h82-s1p-12x18-unf-am,196.496214684,,continue,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/b5bcda29-86c0-478c-b4cf-f019be48d0ef.preview.lg.jpg?v=1761779067,4,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
philadelphia-marathon,,,,,,,,,12x18,,,Natural Oak,,,,,7t8uyhi0h82-s1p-12x18-na-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9eb9eabd-cb95-4662-8c56-b526799edcf4.preview.lg.jpg?v=1761779067,5,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
philadelphia-marathon,,,,,,,,,12x18,,,Black Oak,,,,,7t8uyhi0h82-s1p-12x18-bl-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/b6041c1f-4d17-4501-8f0d-cb8122995229.preview.lg.jpg?v=1761779067,6,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
philadelphia-marathon,,,,,,,,,16x24,,,Unframed,,,,,7t8uyhi0h82-s1p-16x24-unf-am,221.398435797,,continue,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/a7e21e3a-b4ef-4f5c-8dc8-e04ee29fc520.preview.lg.jpg?v=1761779068,7,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
philadelphia-marathon,,,,,,,,,16x24,,,Natural Oak,,,,,7t8uyhi0h82-s1p-16x24-na-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/8706483b-e895-493b-9c22-bcce18722b10.preview.lg.jpg?v=1761779067,8,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
philadelphia-marathon,,,,,,,,,16x24,,,Black Oak,,,,,7t8uyhi0h82-s1p-16x24-bl-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/bcfe2882-f186-4c15-b770-badfbc68c67a.preview.lg.jpg?v=1761779067,9,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
philadelphia-marathon,,,,,,,,,24x36,,,Unframed,,,,,7t8uyhi0h82-s1p-24x36-unf-am,326.631865637,,continue,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
philadelphia-marathon,,,,,,,,,24x36,,,Natural Oak,,,,,7t8uyhi0h82-s1p-24x36-na-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
philadelphia-marathon,,,,,,,,,24x36,,,Black Oak,,,,,7t8uyhi0h82-s1p-24x36-bl-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9b2b2bba-020c-463b-967c-3232555a6a43.preview.lg.jpg?v=1761779260,lb,,,,,,,,,
pittsburgh,Pittsburgh Marathon (+Half Marathon) Personalized Race Print,"<p><em>*Disclaimer: This artwork is an independent commemorative piece and is not affiliated with or endorsed by the Pittsburgh Marathon.</em></p>
<p>Trackstar's Pittsburgh Marathon print is a customizable print featuring the runner's name, official time, pace, and race-day weather.</p>
<p>Each print is personalized with:</p>
<ul class=""nml__editor__content__bullet__list"">
<li class=""nml__editor__content__listItem"">
<p><span></span>The runner’s name, bib number, finish time, pace</p>
</li>
<li class=""nml__editor__content__listItem"">
<p><span></span>The official race date</p>
</li>
<li class=""nml__editor__content__listItem"">
<p><span></span>Actual race-day weather</p>
</li>
<li class=""nml__editor__content__listItem"">
<p><span></span>And a beautifully illustrated race course map</p>
</li>
</ul>",Artelo,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints","","personalized, YGroup_personalized",true,Size,8x10,,Frame,Unframed,,,,,nqfpxjczbhp-s1p-8x10-unf-am,96.932689469,,continue,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,1,"",false,,,500044,,,,,,,,,,,,'58,metal; wood,black,framed; modern; unframed,sports; art,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,true,,,true,,,active
pittsburgh,,,,,,,,,8x10,,,Natural Oak,,,,,nqfpxjczbhp-s1p-8x10-na-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/b492b561-f93d-4774-8dd8-c171a67aaf1a.preview.lg.jpg?v=1765070419,2,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
pittsburgh,,,,,,,,,8x10,,,Black Oak,,,,,nqfpxjczbhp-s1p-8x10-bl-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/c36fe889-4fca-46d1-9a32-a710e7d81f87.preview.lg.jpg?v=1765070419,3,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
pittsburgh,,,,,,,,,12x18,,,Unframed,,,,,nqfpxjczbhp-s1p-12x18-unf-am,196.496214684,,continue,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/1826f33a-e63e-4708-a03b-6843a2da5bdc.preview.lg.jpg?v=1765070419,4,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
pittsburgh,,,,,,,,,12x18,,,Natural Oak,,,,,nqfpxjczbhp-s1p-12x18-na-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/7ee48cc0-c30d-4bd8-a654-0ab08fd9307a.preview.lg.jpg?v=1765070419,5,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
pittsburgh,,,,,,,,,12x18,,,Black Oak,,,,,nqfpxjczbhp-s1p-12x18-bl-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/69f3ad82-2c36-4a1f-8485-c98bc6a20b94.preview.lg.jpg?v=1765070419,6,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
pittsburgh,,,,,,,,,16x24,,,Unframed,,,,,nqfpxjczbhp-s1p-16x24-unf-am,221.398435797,,continue,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9d782059-e65e-4707-bfed-b960d7d1d877.preview.lg.jpg?v=1765070419,7,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
pittsburgh,,,,,,,,,16x24,,,Natural Oak,,,,,nqfpxjczbhp-s1p-16x24-na-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/9088d99e-248f-4177-9cd5-89475248520c.preview.lg.jpg?v=1765070419,8,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
pittsburgh,,,,,,,,,16x24,,,Black Oak,,,,,nqfpxjczbhp-s1p-16x24-bl-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/b88b5ca4-f73e-4098-828f-55e218d9bd15.preview.lg.jpg?v=1765070419,9,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
pittsburgh,,,,,,,,,24x36,,,Unframed,,,,,nqfpxjczbhp-s1p-24x36-unf-am,326.631865637,,continue,manual,120.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/0b017de5-c41d-4276-8e1f-2d53b8d75ad6.preview.lg.jpg?v=1765070419,10,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
pittsburgh,,,,,,,,,24x36,,,Natural Oak,,,,,nqfpxjczbhp-s1p-24x36-na-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
pittsburgh,,,,,,,,,24x36,,,Black Oak,,,,,nqfpxjczbhp-s1p-24x36-bl-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/04a32c1e-398c-4490-acbe-f9bf1a6cad6e.preview.lg.jpg?v=1765070419,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,San Antonio Marathon Personalized Race Print,"<p><em>*Disclaimer: This artwork is an independent commemorative piece and is not affiliated with or endorsed by the San Antonio Marathon.</em></p>
<p>Trackstar's San Antonio Marathon print is a customizable print featuring your runner's name, official time, pace, and race-day weather.</p>
<p>This thoughtful and beautifully made race print is the best and easiest way to show your runner that you love them.</p>
<p>Each print is personalized with:</p>
<ul class=""nml__editor__content__bullet__list"">
<li class=""nml__editor__content__listItem"">
<p><span></span>The runner’s name, bib number, finish time, pace</p>
</li>
<li class=""nml__editor__content__listItem"">
<p><span></span>The official race date</p>
</li>
<li class=""nml__editor__content__listItem"">
<p><span></span>Actual race-day weather</p>
</li>
<li class=""nml__editor__content__listItem"">
<p><span></span>And a beautifully illustrated race course map</p>
</li>
</ul>",Artelo,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints","","personalized, YGroup_personalized",true,Size,8x10,,Frame,Unframed,,,,,1zm6jrz5i3k-s1p-8x10-unf-am,96.932689469,,continue,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,1,"",false,,,,,,,,,,,,,,,'58,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,true,,,true,,,active
san-antonio-marathon-personalized-race-poster,,,,,,,,,8x10,,,Natural Oak,,,,,1zm6jrz5i3k-s1p-8x10-na-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/7318cced-309d-4cb3-aaa8-1ad9377f8799.preview.lg.jpg?v=1759786105,2,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,,,,,,,,,8x10,,,Black Oak,,,,,1zm6jrz5i3k-s1p-8x10-bl-oak-am,777.774836839,,continue,manual,85.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/c5e179ab-6756-40c1-8c1a-59c6eba4b4d3.preview.lg.jpg?v=1759786105,3,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,,,,,,,,,12x18,,,Unframed,,,,,1zm6jrz5i3k-s1p-12x18-unf-am,196.496214684,,continue,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/8fc5da87-e8a8-47c1-9656-0672bdc8ce79.preview.lg.jpg?v=1759786105,4,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,,,,,,,,,12x18,,,Natural Oak,,,,,1zm6jrz5i3k-s1p-12x18-na-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/41bc0476-8217-4e13-9ee3-434b993940e7.preview.lg.jpg?v=1759786105,5,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,,,,,,,,,12x18,,,Black Oak,,,,,1zm6jrz5i3k-s1p-12x18-bl-pok-am,1846.438460559,,continue,manual,140.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/6dd42d28-5ab7-4891-acb6-d2139cfefa7f.preview.lg.jpg?v=1759786105,6,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,,,,,,,,,16x24,,,Unframed,,,,,1zm6jrz5i3k-s1p-16x24-unf-am,221.398435797,,continue,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/b60d9671-f8ba-4b27-88c0-29bd321dcee4.preview.lg.jpg?v=1761147883,7,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,,,,,,,,,16x24,,,Natural Oak,,,,,1zm6jrz5i3k-s1p-16x24-na-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/345d71a1-bbac-4a9d-b4a9-ab9263de5b1f.preview.lg.jpg?v=1759786105,8,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,,,,,,,,,16x24,,,Black Oak,,,,,1zm6jrz5i3k-s1p-16x24-bl-pok-am,3232.117791672,,continue,manual,190.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/7a6888de-ff24-42da-8414-77d01a90bd55.preview.lg.jpg?v=1759786105,9,"",,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,,,,,,,,,24x36,,,Unframed,,,,,1zm6jrz5i3k-s1p-24x36-unf-am,326.631865637,,continue,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,,,,,,,,,24x36,,,Natural Oak,,,,,1zm6jrz5i3k-s1p-24x36-na-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
san-antonio-marathon-personalized-race-poster,,,,,,,,,24x36,,,Black Oak,,,,,1zm6jrz5i3k-s1p-24x36-bl-oak-am,6750.633805762,,continue,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0662/7151/0811/files/dedc61f2-701e-4ded-8578-a8fc8e4e87b7.preview.lg.jpg?v=1759786105,lb,,,,,,,,,
